CBFC,CKFL,Pulpa 262,Pulpa 261,Recorte Maule,Rec.Virtual,Rec.Fab,Rec.Recirculado area 070,Pulpa SGW,CEL B,Rec. kraft,Encolante,Sulfato,Antiespumante,Retentor,Perform,Catiofast GM,Polymin SK,Almidon oxidado,almidon nativo, Aditivos extras ,Temperatura Pope,Gramaje                         ,Espesor                             ,Humedad                            ,Cobb Tripa               ,Cobb Reverso           ,Rig. Taber Long             ,Rig. Taber Trans.            ,Internal bond                   ,Tersura Cara                      ,Tersura Reverso,Blancura Cara       ,Blancura Reverso,Curvatura Cara L.,Curvatura Cara T.               ,FL CARA,L*CARA,a*CARA,Kit
0.0221,0.14625,0,0.22314,0,0,0.23471,0.089256,0.208264,0,0.04628,0.000093481647885793,0.00036667995217218,0.00000869596724519004,0,0,0.0000150367766948078,0,0.018,0.006,0.00551610565600196,60.7,255.1,422,8.1,0.79,0.35,16.3,6.3,166,155,280,30.65,30.81,0.5,0,-0.14,75.1,4.01,21
0.0221,0.14625,0,0.22314,0,0,0.23471,0.089256,0.208264,0,0.04628,0.000093481647885793,0.00036667995217218,0.00000869596724519004,0,0,0.0000150367766948078,0,0.018,0.006,0.00551610565600196,60.7,253.1,409,8.2,0.82,0.36,15.9,6,166,160,286,30.57,30.56,0.5,0,-0.14,75.5,4.12,21
0.0221,0.14625,0,0.22314,0,0,0.23471,0.089256,0.208264,0,0.04628,0.000093481647885793,0.00036667995217218,0.00000869596724519004,0,0,0.0000150367766948078,0,0.018,0.006,0.00551610565600196,63.5,249,408,8.1,0.71,0.2,15.2,5.6,166,164,295,29.79,31,0.5,0,-0.14,74.6,4.13,21
0.0221,0.14625,0,0.22314,0,0,0.23471,0.089256,0.208264,0,0.04628,0.000093481647885793,0.00036667995217218,0.00000869596724519004,0,0,0.0000150367766948078,0,0.018,0.006,0.00551610565600196,63.5,251.4,410,8.5,0.89,0.35,15,5.7,166,157,299,29.97,30.69,0.5,0,-0.14,75.2,4.16,21
0.0221,0.14625,0,0.22314,0,0,0.23471,0.089256,0.208264,0,0.04628,0.000093481647885793,0.00036667995217218,0.00000869596724519004,0,0,0.0000150367766948078,0,0.018,0.006,0.00551610565600196,63.5,255,411,8.8,1.01,0.38,14.7,5.8,182,159,334,30.6,31.27,0.5,0,-0.15,74.8,4.14,21
0.0221,0.14625,0,0.22314,0,0,0.23471,0.089256,0.208264,0,0.04628,0.000093481647885793,0.00036667995217218,0.00000869596724519004,0,0,0.0000150367766948078,0,0.018,0.006,0.00551610565600196,63.5,255.1,408,8.7,1,0.37,14.8,5.6,182,161,332,31.06,30.89,0.5,0,-0.15,74.7,4.15,21
0.0221,0.14625,0,0.22314,0,0,0.23471,0.089256,0.208264,0,0.04628,0.000093481647885793,0.00036667995217218,0.00000869596724519004,0,0,0.0000150367766948078,0,0.018,0.006,0.00551610565600196,62.6,251.4,402,8.8,1.21,0.36,15,5.6,182,165,301,30.43,30.54,0.5,0,-0.15,74.7,4.13,21
0.0221,0.14625,0,0.22314,0,0,0.23471,0.089256,0.208264,0,0.04628,0.000093481647885793,0.00036667995217218,0.00000869596724519004,0,0,0.0000150367766948078,0,0.018,0.006,0.00551610565600196,62.1,252,408,8.9,1.2,0.37,15.3,5.7,182,159,300,30.2,29.65,0.5,0,-0.13,74.5,4.3,21
0.0221,0.14625,0,0.22314,0,0,0.23471,0.089256,0.208264,0,0.04628,0.000093481647885793,0.00036667995217218,0.00000869596724519004,0,0,0.0000150367766948078,0,0.018,0.006,0.00551610565600196,62.1,252.8,411,9.1,1.25,0.39,15.5,5.9,201,149,305,30.04,29.85,0.5,0,-0.13,74.4,4.27,21
0.0221,0.14625,0,0.22314,0,0,0.23471,0.089256,0.208264,0,0.04628,0.000093481647885793,0.00036667995217218,0.00000869596724519004,0,0,0.0000150367766948078,0,0.018,0.006,0.00551610565600196,62.1,253,409,8.9,1.29,0.37,15.6,5.8,201,157,301,31.1,29.45,0.5,0,-0.13,74.5,4.21,21
0.0221,0.14625,0,0.22314,0,0,0.23471,0.089256,0.208264,0,0.04628,0.000133478193388173,0.000523565626778416,0.0000124165761291324,0,0,0.0000214703295566248,0,0.018,0.006,0.00530906927414751,60.2,254.1,408,8.9,1.3,0.35,15.5,5.8,195,190,315,31.21,30.23,0.5,0,-0.15,73.2,4.2,12
0.0221,0.14625,0,0.22314,0,0,0.23471,0.089256,0.208264,0,0.04628,0.000133478193388173,0.000523565626778416,0.0000124165761291324,0,0,0.0000214703295566248,0,0.018,0.006,0.00530906927414751,59.3,259.1,414,9,1.37,0.41,14.7,5.8,195,186,306,31.27,31.23,0.5,0,-0.14,75.2,4.07,12
0.0221,0.14625,0,0.22314,0,0,0.23471,0.089256,0.208264,0,0.04628,0.000133478193388173,0.000523565626778416,0.0000124165761291324,0,0,0.0000214703295566248,0,0.018,0.006,0.00530906927414751,59.3,255,405,9,1.25,0.33,15.4,5.8,195,193,320,31.52,30.15,0.5,0,-0.12,74.2,4.15,12
0.0221,0.14625,0,0.22314,0,0,0.23471,0.089256,0.208264,0,0.04628,0.000133478193388173,0.000523565626778416,0.0000124165761291324,0,0,0.0000214703295566248,0,0.018,0.006,0.00530906927414751,59.3,254.9,407,8.9,1.4,0.32,15.5,6,195,193,315,31.6,30.9,0.5,0,-0.12,73.2,4.1,12
0.0221,0.14625,0,0.22314,0,0,0.23471,0.089256,0.208264,0,0.04628,0.000133478193388173,0.000523565626778416,0.0000124165761291324,0,0,0.0000214703295566248,0,0.018,0.006,0.00530906927414751,60.3,261.3,406,9,1.41,0.34,15.3,5.6,195,183,307,31.47,31.2,0.5,0,-0.11,74.2,4.3,12
0.0221,0.14625,0,0.22314,0,0,0.23471,0.089256,0.208264,0,0.04628,0.000133478193388173,0.000523565626778416,0.0000124165761291324,0,0,0.0000214703295566248,0,0.018,0.006,0.00530906927414751,60.3,255.4,404,9,1.39,0.33,15.6,6,195,183,320,31.23,30.9,0.5,0,-0.13,74.2,4.06,12
0.0221,0.14625,0,0.22314,0,0,0.23471,0.089256,0.208264,0,0.04628,0.000133478193388173,0.000523565626778416,0.0000124165761291324,0,0,0.0000214703295566248,0,0.018,0.006,0.00530906927414751,62.3,259.3,414,9,1.38,0.32,15.6,5.9,201,189,318,31.77,31.2,1,0,-0.14,73.2,4.06,12
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.000169860441295719,0.000668345354444966,0.0000123767658230549,0,0,0.0000439588579232641,0,0.018,0.006,0.00510545858051407,51.3,254,410,7.6,0.79,0.52,17,6.7,177,101,280,34,27.87,2.8,0,-0.17,76.51,3.69,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.000169860441295719,0.000668345354444966,0.0000123767658230549,0,0,0.0000439588579232641,0,0.018,0.006,0.00510545858051407,51.8,252.8,410,7.3,0.55,0.43,23.4,9.4,177,86,281,34.16,28,0,1,-0.18,76.7,3.62,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.000169860441295719,0.000668345354444966,0.0000123767658230549,0,0,0.0000439588579232641,0,0.018,0.006,0.00510545858051407,51.8,254.2,413,7.6,0.53,0.45,17.8,6.7,177,95,277,34.35,28.11,0,1.2,-0.15,76.8,3.74,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.000169860441295719,0.000668345354444966,0.0000123767658230549,0,0,0.0000439588579232641,0,0.018,0.006,0.00510545858051407,50.9,256.1,407,7.9,0.94,0.35,18.2,6.7,177,98,290,34.89,28.16,0,1.1,-0.18,77.4,3.39,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.000169860441295719,0.000668345354444966,0.0000123767658230549,0,0,0.0000439588579232641,0,0.018,0.006,0.00510545858051407,50.7,256.8,410,8.1,0.79,0.34,19.3,7,177,125,285,34.38,28.58,0,1.3,-0.16,77.1,3.42,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000479668592608743,0.000179603183255206,0.00000354300664995094,0,0,0.0000124005232748283,0,0.018,0.006,0.00575648642756005,50.6,251.8,404,8.3,0.6,0.42,16.6,6.4,183,87,269,34.36,28.03,0,1.3,-0.18,76.8,3.65,12
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000479668592608743,0.000179603183255206,0.00000354300664995094,0,0,0.0000124005232748283,0,0.018,0.006,0.00575648642756005,50.4,253.6,406,8.4,0.55,0.41,16.2,6.5,183,86,275,34.32,28.54,0,1.4,-0.19,77.1,3.58,12
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000479668592608743,0.000179603183255206,0.00000354300664995094,0,0,0.0000124005232748283,0,0.018,0.006,0.00575648642756005,55.5,254.6,406,8.8,0.48,0.38,16.3,6.6,183,93,262,32.42,28.27,0,1.2,-0.17,75.7,4.04,12
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000479668592608743,0.000179603183255206,0.00000354300664995094,0,0,0.0000124005232748283,0,0.018,0.006,0.00575648642756005,52.1,252.4,407,8.6,0.45,0.36,15.9,6.6,183,87,258,33.23,28.63,0,1.4,-0.18,76.1,4.06,12
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000479668592608743,0.000179603183255206,0.00000354300664995094,0,0,0.0000124005232748283,0,0.018,0.006,0.00575648642756005,50.9,251.9,403,8.9,0.56,0.32,16.7,6.7,183,120,278,31.83,28.89,0,1.5,-0.18,75.3,4.15,12
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000479668592608743,0.000179603183255206,0.00000354300664995094,0,0,0.0000124005232748283,0,0.018,0.006,0.00575648642756005,50.4,253.9,404,8.9,0.51,0.35,16.4,6.9,149,91,262,32.5,28.19,0,1.6,-0.17,76.3,4.21,12
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000479668592608743,0.000179603183255206,0.00000354300664995094,0,0,0.0000124005232748283,0,0.018,0.006,0.00575648642756005,49.7,249.4,401,8.5,0.36,0.36,16.5,6.9,149,101,289,31.18,28.1,0,1.3,-0.18,74.9,4.35,12
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000479668592608743,0.000179603183255206,0.00000354300664995094,0,0,0.0000124005232748283,0,0.018,0.006,0.00575648642756005,48.2,258.1,401,8.7,0.42,0.34,16.2,6.4,149,102,267,31.63,28.33,0,1.6,-0.16,74.6,4.2,12
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000479668592608743,0.000179603183255206,0.00000354300664995094,0,0,0.0000124005232748283,0,0.018,0.006,0.00575648642756005,49,254.6,400,8.8,0.38,0.35,15.6,6.2,149,107,281,31.42,28.24,0,1.8,-0.14,75.1,4.37,12
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000479668592608743,0.000179603183255206,0.00000354300664995094,0,0,0.0000124005232748283,0,0.018,0.006,0.00575648642756005,50.2,252.1,411,8.8,0.37,0.36,16.3,6.6,164,132,299,31.86,29.2,0,1.6,-0.18,76,4.09,12
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000479668592608743,0.000179603183255206,0.00000354300664995094,0,0,0.0000124005232748283,0,0.018,0.006,0.00575648642756005,49.8,254.4,405,8.4,0.35,0.37,16.4,6.8,164,124,301,31.96,29.52,0,1.4,-0.19,76.5,4.15,12
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000479668592608743,0.000179603183255206,0.00000354300664995094,0,0,0.0000124005232748283,0,0.018,0.006,0.00575648642756005,50.1,252.6,404,8.9,0.4,0.36,16.6,6.7,164,97,288,31.49,29.21,0,1.2,-0.17,76,4.16,12
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000479668592608743,0.000179603183255206,0.00000354300664995094,0,0,0.0000124005232748283,0,0.018,0.006,0.00575648642756005,50.3,253.1,407,8.5,0.45,0.38,16.3,6.7,164,69,271,31.6,29.55,0,1.1,-0.18,76.5,4.21,12
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000547544604663462,0.000205018121859785,0.0000040443635571733,0,0,0.0000141552724501066,0,0.018,0.006,0.00572202778166768,48.5,249,411,9.6,0.82,0.32,16.3,5.9,136,119,324,31.65,30.34,0,0,-0.18,75.9,4.16,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000547544604663462,0.000205018121859785,0.0000040443635571733,0,0,0.0000141552724501066,0,0.018,0.006,0.00572202778166768,48.5,248.6,412,9.1,0.88,0.33,16.3,6,136,113,299,31.5,30.25,0,1,-0.18,75.5,4.12,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000547544604663462,0.000205018121859785,0.0000040443635571733,0,0,0.0000141552724501066,0,0.018,0.006,0.00572202778166768,52.6,252.2,413,9.2,0.94,0.39,16.9,6.2,136,101,284,32.22,29.22,0,1,-0.17,76.2,3.93,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000547544604663462,0.000205018121859785,0.0000040443635571733,0,0,0.0000141552724501066,0,0.018,0.006,0.00572202778166768,52.6,249.1,408,8.2,0.9,0.37,16.9,6.1,136,107,292,32.27,29.11,0,1,-0.17,76.5,3.82,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000547544604663462,0.000205018121859785,0.0000040443635571733,0,0,0.0000141552724501066,0,0.018,0.006,0.00572202778166768,51.2,248,407,8.1,0.84,0.38,17.5,6.2,131,96,287,34.4,29.33,0,1,-0.14,77.4,3.56,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000547544604663462,0.000205018121859785,0.0000040443635571733,0,0,0.0000141552724501066,0,0.018,0.006,0.00572202778166768,51.2,250.7,407,8.4,0.88,0.37,17.5,6.2,131,98,292,34.65,29.03,0,1,-0.14,77.5,3.58,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000547544604663462,0.000205018121859785,0.0000040443635571733,0,0,0.0000141552724501066,0,0.018,0.006,0.00572202778166768,51.8,252.7,408,8.5,0.87,0.36,17.6,6.2,131,96,299,34.69,28.33,0,1,-0.18,77.6,3.54,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000547544604663462,0.000205018121859785,0.0000040443635571733,0,0,0.0000141552724501066,0,0.018,0.006,0.00572202778166768,51.8,250.9,408,8.4,0.9,0.35,17.3,6.2,131,104,295,35.13,28.56,0,1,-0.18,77.9,3.42,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000547544604663462,0.000205018121859785,0.0000040443635571733,0,0,0.0000141552724501066,0,0.018,0.006,0.00572202778166768,51.1,249.9,407,8.1,1.06,0.39,17.4,6.2,150,93,291,35.57,28.84,0,1,-0.19,78,3.31,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000547544604663462,0.000205018121859785,0.0000040443635571733,0,0,0.0000141552724501066,0,0.018,0.006,0.00572202778166768,51.1,250.2,407,8.1,1.11,0.38,17.2,6.3,150,93,289,35.5,28.92,0,1,-0.19,78.5,3.21,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000547544604663462,0.000205018121859785,0.0000040443635571733,0,0,0.0000141552724501066,0,0.018,0.006,0.00572202778166768,50.7,251.2,407,8,1.18,0.4,17.1,6.4,150,88,291,35.34,29.38,0,1,-0.19,78.2,3.16,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000547544604663462,0.000205018121859785,0.0000040443635571733,0,0,0.0000141552724501066,0,0.018,0.006,0.00572202778166768,50.7,251.4,407,8.2,1.15,0.38,17.3,6.1,150,99,282,34.36,29.53,0,1,-0.19,77.8,3.26,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000547544604663462,0.000205018121859785,0.0000040443635571733,0,0,0.0000141552724501066,0,0.018,0.006,0.00572202778166768,50.5,252.6,410,8.4,1.16,0.37,17.3,6.1,149,100,264,34.28,29.91,0,1,-0.19,77.5,3.31,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.0000547544604663462,0.000205018121859785,0.0000040443635571733,0,0,0.0000141552724501066,0,0.018,0.006,0.00572202778166768,50.5,253.2,408,8.5,1.11,0.38,17.4,6.1,149,96,269,33.97,29.85,0,1,-0.19,77.2,3.36,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.000378576037857604,0.00141750914175091,0.0000279630027963003,0,0,0.000097870509787051,0,0.018,0.006,0.00407808130780922,50.5,252.8,404,8.3,1.14,0.41,17,6,149,97,256,33.34,29.77,0,1,-0.17,77.4,3.31,21
0.03419,0.19201,0,0.3176026,0,0,0.1361154,0.104132,0.18595,0,0,0.000378576037857604,0.00141750914175091,0.0000279630027963003,0,0,0.000097870509787051,0,0.018,0.006,0.00407808130780922,50.5,251.7,406,8.6,1.12,0.4,17.2,6.1,149,91,261,33.35,29.58,0,1,-0.16,77.2,3.41,21
0.02262,0.20358,0.3019828,0,0,0.1294212,0,0.119008,0.193388,0,0,0.0000613294050446442,0.000270721221777951,0.00000616300393830983,0,0,0,0.000013077593722755,0.018,0.006,0.00564870877551706,55,264,426,9.8,1.22,0.37,16.7,5.9,201,125,275,30.46,28.6,0,0.5,-0.11,74.98,4.76,21
0.02262,0.20358,0.3019828,0,0,0.1294212,0,0.119008,0.193388,0,0,0.0000613294050446442,0.000270721221777951,0.00000616300393830983,0,0,0,0.000013077593722755,0.018,0.006,0.00564870877551706,55,249.1,420,7.8,1.24,0.36,17.4,5.9,201,120,269,31.31,28.75,0,1,-0.12,75.8,4.59,21
0.02262,0.20358,0.3019828,0,0,0.1294212,0,0.119008,0.193388,0,0,0.0000613294050446442,0.000270721221777951,0.00000616300393830983,0,0,0,0.000013077593722755,0.018,0.006,0.00564870877551706,55.5,248.9,418,7.7,1.27,0.35,17.5,6,201,133,272,31.35,28.91,0,1.4,-0.15,76,4.51,21
0.02262,0.20358,0.3019828,0,0,0.1294212,0,0.119008,0.193388,0,0,0.0000613294050446442,0.000270721221777951,0.00000616300393830983,0,0,0,0.000013077593722755,0.018,0.006,0.00564870877551706,55.7,249.7,419,8.1,1.25,0.35,18.4,6.1,201,140,291,31.84,28.72,0,1.3,-0.14,75.2,4.55,21
0.02262,0.20358,0.3019828,0,0,0.1294212,0,0.119008,0.193388,0,0,0.0000613294050446442,0.000270721221777951,0.00000616300393830983,0,0,0,0.000013077593722755,0.018,0.006,0.00564870877551706,55.4,250.1,421,8,1.22,0.36,17.2,6,201,137,285,31.48,28.85,0,1.3,-0.13,75.8,4.48,21
0.02262,0.20358,0.3019828,0,0,0.1294212,0,0.119008,0.193388,0,0,0.0000613294050446442,0.000270721221777951,0.00000616300393830983,0,0,0,0.000013077593722755,0.018,0.006,0.00564870877551706,55,249.8,423,7.9,1.31,0.36,17.5,6,197,128,287,31.15,28.96,0,1.5,-0.15,75.8,4.5,21
0.02262,0.20358,0.3019828,0,0,0.1294212,0,0.119008,0.193388,0,0,0.0000613294050446442,0.000270721221777951,0.00000616300393830983,0,0,0,0.000013077593722755,0.018,0.006,0.00564870877551706,55.2,249.2,423,7.3,1.08,0.36,17.4,5.9,197,134,291,32.21,30.3,0,1.3,-0.12,76.7,4.41,21
0.02262,0.20358,0.3019828,0,0,0.1294212,0,0.119008,0.193388,0,0,0.0000613294050446442,0.000270721221777951,0.00000616300393830983,0,0,0,0.000013077593722755,0.018,0.006,0.00564870877551706,55.61,249.8,421,7.3,1.16,0.35,17.8,5.9,197,133,286,31.87,29.87,0,1.1,-0.17,76.6,4.38,21
0.02262,0.20358,0.3019828,0,0,0.1294212,0,0.119008,0.193388,0,0,0.0000613294050446442,0.000270721221777951,0.00000616300393830983,0,0,0,0.000013077593722755,0.018,0.006,0.00564870877551706,55,249.2,421,7.7,1.07,0.35,17.5,5.9,197,130,290,31.15,28.86,0,1.2,-0.15,75.9,4.36,21
0.02262,0.20358,0.3019828,0,0,0.1294212,0,0.119008,0.193388,0,0,0.0000613294050446442,0.000270721221777951,0.00000616300393830983,0,0,0,0.000013077593722755,0.018,0.006,0.00564870877551706,57.2,250.2,417,7.1,0.84,0.4,17.4,5.9,154,113,278,31.52,29.4,0,1.5,-0.12,76.2,4.6,21
0.02262,0.20358,0.3019828,0,0,0.1294212,0,0.119008,0.193388,0,0,0.0000613294050446442,0.000270721221777951,0.00000616300393830983,0,0,0,0.000013077593722755,0.018,0.006,0.00564870877551706,55.8,249.3,421,7.4,0.79,0.37,17.8,5.9,154,124,281,31.27,28.91,0,1.4,-0.14,74.9,4.28,21
0.02262,0.20358,0.3019828,0,0,0.1294212,0,0.119008,0.193388,0,0,0.0000613294050446442,0.000270721221777951,0.00000616300393830983,0,0,0,0.000013077593722755,0.018,0.006,0.00564870877551706,55.1,248.1,418,8.5,0.65,0.38,17.4,5.7,154,129,289,31.65,28.95,0,1.5,-0.15,74.5,4.24,21
0.02262,0.20358,0.3019828,0,0,0.1294212,0,0.119008,0.193388,0,0,0.0000613294050446442,0.000270721221777951,0.00000616300393830983,0,0,0,0.000013077593722755,0.018,0.006,0.00564870877551706,56.3,248.6,418,8.5,0.62,0.37,17.6,5.6,154,130,285,31.64,28.77,0,1.5,-0.13,75.2,4.22,21
0.02262,0.20358,0.312396,0,0,0.133884,0,0.11157,0.18595,0,0,0.0000843550354580603,0.000372361320735212,0.00000847685405338351,0,0,0,0.000017987470796204,0.018,0.006,0.00551681931895819,52.3,252.9,415,7.8,1.37,0.24,16.8,6.2,135,125,279,30.96,28.69,0,1,-0.12,75.5,4.66,21
0.02262,0.20358,0.312396,0,0,0.133884,0,0.11157,0.18595,0,0,0.0000843550354580603,0.000372361320735212,0.00000847685405338351,0,0,0,0.000017987470796204,0.018,0.006,0.00551681931895819,52.3,251.7,415,7.6,1.21,0.25,16.5,6.1,135,116,277,31.07,28.78,0,1,-0.12,75.2,4.62,21
0.02262,0.20358,0.312396,0,0,0.133884,0,0.11157,0.18595,0,0,0.0000843550354580603,0.000372361320735212,0.00000847685405338351,0,0,0,0.000017987470796204,0.018,0.006,0.00551681931895819,53,255.7,414,8.3,0.56,0.32,16.7,6.2,135,117,273,31.01,29.35,0,1,-0.13,75.5,4.65,21
0.02262,0.20358,0.312396,0,0,0.133884,0,0.11157,0.18595,0,0,0.0000843550354580603,0.000372361320735212,0.00000847685405338351,0,0,0,0.000017987470796204,0.018,0.006,0.00551681931895819,51.1,250,415,8.2,1.94,0.36,16.9,5.7,135,122,287,29.83,28.79,0,1,-0.12,74.47,4.79,21
0.02262,0.20358,0.312396,0,0,0.133884,0,0.11157,0.18595,0,0,0.0000843550354580603,0.000372361320735212,0.00000847685405338351,0,0,0,0.000017987470796204,0.018,0.006,0.00551681931895819,53.2,245.9,403,7.6,1.65,0.36,15.2,5.4,156,127,298,30.39,28.48,0,1,-0.11,74.9,4.75,21
0.02262,0.20358,0.312396,0,0,0.133884,0,0.11157,0.18595,0,0,0.0000843550354580603,0.000372361320735212,0.00000847685405338351,0,0,0,0.000017987470796204,0.018,0.006,0.00551681931895819,53.2,249.2,410,7.7,1.6,0.35,15.5,5.4,156,119,295,30.5,28.65,0,1,-0.11,75.1,4.69,21
0.02262,0.20358,0.312396,0,0,0.133884,0,0.11157,0.18595,0,0,0.0000843550354580603,0.000372361320735212,0.00000847685405338351,0,0,0,0.000017987470796204,0.018,0.006,0.00551681931895819,55.2,252.9,413,8.2,2.49,0.35,16.8,5.8,156,114,263,30.75,28.5,0,1,-0.14,75.3,4.56,21
0.02262,0.20358,0.312396,0,0,0.133884,0,0.11157,0.18595,0,0,0.0000843550354580603,0.000372361320735212,0.00000847685405338351,0,0,0,0.000017987470796204,0.018,0.006,0.00551681931895819,55.2,253.1,408,8,2.16,0.35,16.7,5.9,156,111,281,30.7,28.66,0,1,-0.13,75.4,4.56,21
0.02262,0.20358,0.312396,0,0,0.133884,0,0.11157,0.18595,0,0,0.0000843550354580603,0.000372361320735212,0.00000847685405338351,0,0,0,0.000017987470796204,0.018,0.006,0.00551681931895819,53.5,258.9,405,7.9,1.98,0.31,16.8,6,153,108,291,30.89,28.5,0,1,-0.12,75.5,4.57,21
0.02262,0.20358,0.312396,0,0,0.133884,0,0.11157,0.18595,0,0,0.0000843550354580603,0.000372361320735212,0.00000847685405338351,0,0,0,0.000017987470796204,0.018,0.006,0.00551681931895819,53.5,257.8,409,7.9,1.82,0.33,16.8,6,153,110,295,31.27,28.41,0,1,-0.12,75.4,4.62,21
0.02262,0.20358,0.312396,0,0,0.133884,0,0.11157,0.18595,0,0,0.0000533333333333333,0.000235424836601307,0.00000535947712418301,0,0,0,0.0000113725490196078,0.018,0.006,0.00569450980392254,52.6,254.8,409,8.3,1.98,0.28,18,6.8,140,121,298,30.43,28.19,0,1,-0.12,75.2,4.73,21
0.02262,0.20358,0.312396,0,0,0.133884,0,0.11157,0.18595,0,0,0.0000533333333333333,0.000235424836601307,0.00000535947712418301,0,0,0,0.0000113725490196078,0.018,0.006,0.00569450980392254,52.6,255,409,8.7,1.96,0.27,18.5,6.7,140,121,302,31.4,28.9,0,1,-0.12,75.6,4.82,21
0.02262,0.20358,0.312396,0,0,0.133884,0,0.11157,0.18595,0,0,0.0000533333333333333,0.000235424836601307,0.00000535947712418301,0,0,0,0.0000113725490196078,0.018,0.006,0.00569450980392254,53.6,252.3,408,7.9,2.16,0.36,16.9,6.8,140,118,293,31.63,28.67,0,1,-0.12,75.5,4.58,21
0.02262,0.20358,0.312396,0,0,0.133884,0,0.11157,0.18595,0,0,0.0000533333333333333,0.000235424836601307,0.00000535947712418301,0,0,0,0.0000113725490196078,0.018,0.006,0.00569450980392254,53.6,254.2,411,8.3,1.92,0.39,16.6,6.7,140,113,316,31.65,28.65,0,1,-0.13,75.9,4.92,21
0.02262,0.20358,0.312396,0,0,0.133884,0,0.11157,0.18595,0,0,0.0000533333333333333,0.000235424836601307,0.00000535947712418301,0,0,0,0.0000113725490196078,0.018,0.006,0.00569450980392254,54.7,253.4,413,8.6,1.89,0.41,17.2,6.5,165,110,316,31.43,29.5,0,1,-0.13,75.6,4.96,21
0.02262,0.20358,0.312396,0,0,0.133884,0,0.11157,0.18595,0,0,0.0000533333333333333,0.000235424836601307,0.00000535947712418301,0,0,0,0.0000113725490196078,0.018,0.006,0.00569450980392254,53.8,255.1,414,8.6,1.92,0.39,17,6.6,165,97,272,31.43,28.98,0,1,-0.11,75.5,4.72,21
0.02262,0.20358,0.312396,0,0,0.133884,0,0.11157,0.18595,0,0,0.0000533333333333333,0.000235424836601307,0.00000535947712418301,0,0,0,0.0000113725490196078,0.018,0.006,0.00569450980392254,53.8,254.9,413,8.3,1.78,0.41,16.7,6.4,165,93,281,31.7,28.65,0,1,-0.11,75.6,4.75,21
0.02262,0.20358,0.312396,0,0,0.133884,0,0.11157,0.18595,0,0,0.0000533333333333333,0.000235424836601307,0.00000535947712418301,0,0,0,0.0000113725490196078,0.018,0.006,0.00569450980392254,52.6,251,413,8,1.07,0.32,17.7,7.1,165,113,274,31.39,29.98,0,1,-0.13,75.8,4.5,21
