JUMBO,Papel, Espesor, Gramaje,Humedad,CARA CBFC,CARA CBFL,CARA CCFL ,CARA Celulosa B FC,CARA Recorte Kraft Laja,CARA Recorte Valdivia (Pta. Tratamiento),REVERSO CBFC,CARA Recorte Maule (Pta. Tratamiento),REVERSO CBFL,REVERSO CCFL ,REVERSO Celulosa B FC,REVERSO Pulpa 261F,REVERSO Pulpa BO Paper,REVERSO Pulpa mecÃ¡nica,REVERSO Recorte DKL Osorno,REVERSO Recorte duplex nÂ° 1 Sorepa,REVERSO Recorte Kraft Laja,REVERSO Recorte La Selecta,REVERSO Recorte Maule (Pta. Tratamiento),REVERSO Recorte Micro Corrugado,REVERSO Recorte Valdivia (Pta. Tratamiento),TRIPA CBFC,TRIPA CBFL,TRIPA Celulosa B FC,TRIPA Pulpa 261F,TRIPA Pulpa 262F,TRIPA Pulpa BO Paper,TRIPA Pulpa mecÃ¡nica,TRIPA Recorte DKL Osorno,TRIPA Recorte duplex nÂ° 1 Sorepa,TRIPA Recorte Kraft Laja,TRIPA Recorte La Selecta,TRIPA Recorte Maule (Pta. Tratamiento),TRIPA Recorte Micro Corrugado, TRIPA Recorte Valdivia (Pta. Tratamiento)
PM2P010523,AT260N,411,255,8.8,0.0155582332756937,0,0.109705093739005,0,0.0510197199528732,0.0127549299882183,0.0184335105993413,0,0,0.113877051168205,0,0,0,0,0,0,0.00711233521174569,0,0,0,0.00844589806394801,0,0,0,0.255901920423772,0,0,0.214274628060232,0,0,0,0,0,0,0.192916679516965
PM2P010524,AT260N,408,255.1,8.7,0.0155582332756937,0,0.109705093739005,0,0.0510197199528732,0.0127549299882183,0.0184335105993413,0,0,0.113877051168205,0,0,0,0,0,0,0.00711233521174569,0,0,0,0.00844589806394801,0,0,0,0.255901920423772,0,0,0.214274628060232,0,0,0,0,0,0,0.192916679516965
PM2P010525,AT260N,402,251.4,8.7,0.0155582332756937,0,0.109705093739005,0,0.0510197199528732,0.0127549299882183,0.0184335105993413,0,0,0.113877051168205,0,0,0,0,0,0,0.00711233521174569,0,0,0,0.00844589806394801,0,0,0,0.255901920423772,0,0,0.214274628060232,0,0,0,0,0,0,0.192916679516965
PM2P010527,AT260N,408,252,8.9,0.0155582332756937,0,0.109705093739005,0,0.0510197199528732,0.0127549299882183,0.0184335105993413,0,0,0.113877051168205,0,0,0,0,0,0,0.00711233521174569,0,0,0,0.00844589806394801,0,0,0,0.255901920423772,0,0,0.214274628060232,0,0,0,0,0,0,0.192916679516965
PM2P010528,AT260N,411,252.8,8.9,0.0155582332756937,0,0.109705093739005,0,0.0510197199528732,0.0127549299882183,0.0184335105993413,0,0,0.113877051168205,0,0,0,0,0,0,0.00711233521174569,0,0,0,0.00844589806394801,0,0,0,0.255901920423772,0,0,0.214274628060232,0,0,0,0,0,0,0.192916679516965
PM2P010529,AT260N,409,253,8.9,0.0155582332756937,0,0.109705093739005,0,0.0510197199528732,0.0127549299882183,0.0184335105993413,0,0,0.113877051168205,0,0,0,0,0,0,0.00711233521174569,0,0,0,0.00844589806394801,0,0,0,0.255901920423772,0,0,0.214274628060232,0,0,0,0,0,0,0.192916679516965
PM2P010530,AT260N,408,254.1,8.9,0.0155582332756937,0,0.109705093739005,0,0.0510197199528732,0.0127549299882183,0.0184335105993413,0,0,0.113877051168205,0,0,0,0,0,0,0.00711233521174569,0,0,0,0.00844589806394801,0,0,0,0.255901920423772,0,0,0.214274628060232,0,0,0,0,0,0,0.192916679516965
PM2P010531,AT260N,414,259.1,9,0.0155582332756937,0,0.109705093739005,0,0.0510197199528732,0.0127549299882183,0.0184335105993413,0,0,0.113877051168205,0,0,0,0,0,0,0.00711233521174569,0,0,0,0.00844589806394801,0,0,0,0.255901920423772,0,0,0.214274628060232,0,0,0,0,0,0,0.192916679516965
PM2P010532,AT260N,405,255,9,0.0155582332756937,0,0.109705093739005,0,0.0510197199528732,0.0127549299882183,0.0184335105993413,0,0,0.113877051168205,0,0,0,0,0,0,0.00711233521174569,0,0,0,0.00844589806394801,0,0,0,0.255901920423772,0,0,0.214274628060232,0,0,0,0,0,0,0.192916679516965
PM2P010533,AT260N,407,254.9,8.9,0.0155582332756937,0,0.109705093739005,0,0.0510197199528732,0.0127549299882183,0.0184335105993413,0,0,0.113877051168205,0,0,0,0,0,0,0.00711233521174569,0,0,0,0.00844589806394801,0,0,0,0.255901920423772,0,0,0.214274628060232,0,0,0,0,0,0,0.192916679516965
PM2P010534,AT260N,406,261.3,9,0.0155582332756937,0,0.109705093739005,0,0.0510197199528732,0.0127549299882183,0.0184335105993413,0,0,0.113877051168205,0,0,0,0,0,0,0.00711233521174569,0,0,0,0.00844589806394801,0,0,0,0.255901920423772,0,0,0.214274628060232,0,0,0,0,0,0,0.192916679516965
PM2P010535,AT260N,404,255.4,9,0.0155582332756937,0,0.109705093739005,0,0.0510197199528732,0.0127549299882183,0.0184335105993413,0,0,0.113877051168205,0,0,0,0,0,0,0.00711233521174569,0,0,0,0.00844589806394801,0,0,0,0.255901920423772,0,0,0.214274628060232,0,0,0,0,0,0,0.192916679516965
PM2P010536,AT260N,414,259.3,8.9,0.0155582332756937,0,0.109705093739005,0,0.0510197199528732,0.0127549299882183,0.0184335105993413,0,0,0.113877051168205,0,0,0,0,0,0,0.00711233521174569,0,0,0,0.00844589806394801,0,0,0,0.255901920423772,0,0,0.214274628060232,0,0,0,0,0,0,0.192916679516965
PM2R012510,AS250N,420,243.6,8.5,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012511,AS250N,417,243.2,8.6,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012512,AS250N,422,244.3,8.8,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012513,AS250N,420,243.8,8.8,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012514,AS250N,422,245,9,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012515,AS250N,422,241.8,8.6,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012516,AS250N,422,242.8,8.8,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012517,AS250N,422,243,8.8,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012518,AS250N,422,244.8,8.9,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012519,AS250N,420,241.8,8.9,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012521,AS250N,421,242,8.6,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012522,AS250N,423,240.7,8.7,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012523,AS250N,420,241.4,8.7,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012524,AS250N,423,245.3,8.7,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012525,AS250N,421,242.3,8.8,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012526,AS250N,421,242.6,8.8,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012527,AS250N,422,242.7,8.9,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012529,AS330N,624,332.2,8.1,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012530,AS330N,624,344.7,9.8,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012531,AS330N,620,345.9,8,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012532,AS330N,594,315.3,6,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012534,AS330N,601,342.6,8.7,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012535,AS330N,605,340.4,8.6,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012537,AT340N,613,330.6,8.2,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012538,AT340N,623,339.6,8.2,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012539,AT340N,639,342.8,8.4,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012540,AT340N,627,341.9,9.4,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012541,AT340N,622,340.2,9.6,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012542,AT340N,611,345.1,8.5,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012543,AT340N,617,340.9,8.8,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012544,AT340N,611,337.7,8.4,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012545,AT340N,617,338.7,8.4,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012546,AS330N,618,339.3,8.7,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012547,AS330N,616,339.4,8.5,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012548,AT340N,606,340.1,8.6,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012549,AT340N,611,341,8.2,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012550,AT340N,599,337.7,8.5,0.0460329213904736,0,0.10718474663535,0,0,0,0.0293967387835822,0,0,0.0888218493081313,0,0,0,0,0,0,0,0,0,0,0.0106886874994418,0,0,0,0.438104930665959,0,0,0.229639199467316,0,0,0,0,0,0,0
PM2R012601,AT340N,604,337.7,8.5,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012602,AT340N,607,337.3,8.7,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012603,AS330N,604,337.6,10,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012604,AS330N,608,336.6,9.8,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012605,AT340N,610,342.3,9.7,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012606,AT340N,606,340.8,9.7,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012608,AS330N,587,328.1,9.9,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012609,AS330N,592,332.2,9.9,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012610,AS330N,594,333.7,9.9,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012611,AS330N,597,332.8,9.8,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012612,AS330N,596,332.8,9.5,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012613,AS330N,600,333,9.4,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012614,AS330N,601,334.9,9.1,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012615,AS330N,604,334,9.9,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012616,AS330N,608,336.8,9.9,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012617,AS330N,609,322.7,9.6,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012618,AS330N,609,323.1,9.6,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012619,AS330N,589,324.2,8.3,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012620,AS330N,599,322.9,8.5,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012621,AS330N,585,325.6,8,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012622,AS330N,599,334.2,9.3,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012627,AS330N,598,332.4,8.4,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012628,AS330N,616,332.7,8.4,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012629,AS330N,607,330,8.3,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012630,AS330N,601,340.2,9.9,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012631,AS330N,604,336.6,9.9,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012632,AS330N,615,345.8,9.9,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012633,AS330N,613,341.4,9.7,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012634,AS330N,600,332,8.9,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012635,AS330N,608,334.6,8.6,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012636,AS330N,609,331.8,8.9,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012637,AS330N,610,331.4,9,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012638,AS330N,612,330.8,9.1,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012639,AS330N,611,333.4,9.4,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012641,AT325N,558,328.1,9.4,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012642,AT325N,559,327.2,9.4,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012643,AT325N,544,324.2,9.5,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012644,AT325N,546,320.8,9.6,0.0262118096972206,0,0.0880397957454715,0,0,0,0.0161235877047888,0,0,0.0749248561809856,0,0,0,0,0,0,0,0,0,0,0.197777320116922,0,0,0,0.411989879291302,0,0,0.18493275126331,0,0,0,0,0,0,0
PM2R012701,AT325N,557,320.8,9.8,0.0425840258525219,0,0.131043111732239,0,0,0,0.0193280010199257,0,0,0.0706555254446556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313679470184472,0,0,0.285915612790078,0,0,0,0,0,0,0.136794252976108
PM2R012702,AT325N,558,321,9.6,0.0425840258525219,0,0.131043111732239,0,0,0,0.0193280010199257,0,0,0.0706555254446556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313679470184472,0,0,0.285915612790078,0,0,0,0,0,0,0.136794252976108
PM2R012703,AT325N,566,323.6,9.7,0.0425840258525219,0,0.131043111732239,0,0,0,0.0193280010199257,0,0,0.0706555254446556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313679470184472,0,0,0.285915612790078,0,0,0,0,0,0,0.136794252976108
PM2R012704,AT325N,561,324.4,9,0.0425840258525219,0,0.131043111732239,0,0,0,0.0193280010199257,0,0,0.0706555254446556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313679470184472,0,0,0.285915612790078,0,0,0,0,0,0,0.136794252976108
PM2R012705,AT325N,563,324.8,8.6,0.0425840258525219,0,0.131043111732239,0,0,0,0.0193280010199257,0,0,0.0706555254446556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313679470184472,0,0,0.285915612790078,0,0,0,0,0,0,0.136794252976108
PM2R012706,AT325N,566,328.4,8.9,0.0425840258525219,0,0.131043111732239,0,0,0,0.0193280010199257,0,0,0.0706555254446556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313679470184472,0,0,0.285915612790078,0,0,0,0,0,0,0.136794252976108
PM2R012707,AT325N,565,322.9,9.6,0.0425840258525219,0,0.131043111732239,0,0,0,0.0193280010199257,0,0,0.0706555254446556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313679470184472,0,0,0.285915612790078,0,0,0,0,0,0,0.136794252976108
